iso3,year,db_PARTICIP,fh_B_aggr,p4_polcomp,polyarch_part,gini_disp,vdem_par,wb_poverty,country
ALB,1990,,,6,59.51,,0.0885405318452633,,Albania
ALB,1991,54.2567009131022,,6,60.33,,0.211785826797431,,Albania
ALB,1992,52.6597147277448,,6,54.42,,0.264998911428073,,Albania
ALB,1993,52.6597147277448,,6,54.42,,0.271476413113013,,Albania
ALB,1994,54.43094307279,,6,54.42,,0.269611736139263,,Albania
ALB,1995,52.6597147277448,,6,54.42,,0.27628176098168,,Albania
ALB,1996,52.8483946482923,,6,50.73,38,0.242831712869085,,Albania
ALB,1997,47.7698406099197,,8,34.46,38.1,0.239982003268392,,Albania
ALB,1998,46.1853953345153,,8,34.46,38.2,0.27307911364743,,Albania
ALB,1999,47.7698406099197,,8,34.46,38.3,0.30869408592836,,Albania
ALB,2000,47.7698406099197,,8,34.46,38.4,0.313938010182328,,Albania
ALB,2001,49.4319919639203,,8,,38.4,0.349589588110425,,Albania
ALB,2002,50.9514956259009,,9,,38.5,0.373137828502114,25.4,Albania
ALB,2003,52.4707657875343,,9,,38.6,0.377145678172835,,Albania
ALB,2004,53.9898043698858,,9,,38.6,0.389007066789353,,Albania
ALB,2005,54.6012979552453,,9,,38.6,0.405382873882823,18.5,Albania
ALB,2006,55.4108229521543,11,9,,38.6,0.404822207532374,,Albania
ALB,2007,56.2194443300547,11,9,,38.6,0.415332513609977,,Albania
ALB,2008,57.0271660242253,11,9,,38.5,0.409425188373056,12.4,Albania
ALB,2009,58.1332501232896,11,9,,38.5,0.40856682127146,,Albania
ALB,2010,58.9395622534178,11,9,,38.5,0.398522973581133,,Albania
ALB,2011,54.2483947064019,11,9,,38.5,0.395413149823361,,Albania
ALB,2012,49.5541971900896,10,9,,38.4,0.392378597215329,14.3,Albania
ALB,2013,46.5775329004207,10,9,,,0.364404484346445,,Albania
ALB,2014,41.8794211919915,13,9,,,0.359721346011386,,Albania
ALB,2015,37.1780883312947,13,9,,,0.355552923050908,,Albania
ALB,2016,37.1780883312947,13,9,,,0.347354418336571,,Albania
ARG,1990,56.0310016661169,,9,51.69,42.1,0.572100956599001,,Argentina
ARG,1991,56.5078236670645,,9,51.69,42.3,0.567816913767167,,Argentina
ARG,1992,56.5078236670645,,9,51.69,42.4,0.567596211998601,,Argentina
ARG,1993,55.4238228455856,,9,51.69,42.7,0.565815887980716,,Argentina
ARG,1994,55.4238228455856,,9,51.69,43.2,0.571143468075506,,Argentina
ARG,1995,55.6331414942521,,9,50.31,43.7,0.564954346240013,,Argentina
ARG,1996,56.4038068846364,,9,50.31,44.2,0.565796112514268,,Argentina
ARG,1997,57.1713220599768,,9,50.31,44.7,0.567778915033914,,Argentina
ARG,1998,58.0020725523081,,9,50.31,45.1,0.566642526339245,,Argentina
ARG,1999,58.6595910942426,,9,50.74,45.5,0.573134734740539,,Argentina
ARG,2000,59.41619596505,,9,50.74,45.9,0.588876282417939,,Argentina
ARG,2001,58.214731519693,,9,,46.1,0.584319135628668,,Argentina
ARG,2002,57.8810469185352,,9,,46.2,0.569607564530837,,Argentina
ARG,2003,57.4214802203346,,9,,45.9,0.5558077576071,,Argentina
ARG,2004,57.0870298543395,,9,,45.5,0.554379881912033,,Argentina
ARG,2005,56.9979957221432,,9,,44.9,0.538730241959066,,Argentina
ARG,2006,57.3494511994848,15,9,,44.2,0.543106661119428,,Argentina
ARG,2007,56.9040569004756,15,9,,43.4,0.538527543092545,,Argentina
ARG,2008,57.2550829734908,15,9,,42.7,0.541632110836079,,Argentina
ARG,2009,57.813632185904,15,9,,42.1,0.534831048193299,,Argentina
ARG,2010,58.1637630723254,15,9,,41.5,0.530250911791079,,Argentina
ARG,2011,59.4743767165287,15,9,,40.8,0.516513211967338,,Argentina
ARG,2012,60.3009848160382,15,9,,40.2,0.523183659206424,,Argentina
ARG,2013,61.231791660884,14,9,,39.8,0.534741939345121,,Argentina
ARG,2014,62.0531462946422,14,9,,39.5,0.51688062098586,,Argentina
ARG,2015,63.4288666621245,14,9,,39.4,0.51247649350888,,Argentina
ARG,2016,63.9597397284158,14,9,,,0.4926408443914,30.3,Argentina
AUS,1990,63.7366010749406,,10,57.79,30.2,0.633387489837865,,Australia
AUS,1991,63.7366010749406,,10,57.79,30.4,0.632230393169203,,Australia
AUS,1992,63.7366010749406,,10,57.79,30.6,0.65459077837238,,Australia
AUS,1993,64.017163031616,,10,59.9,30.9,0.63323655235808,,Australia
AUS,1994,64.017163031616,,10,59.9,31.1,0.63323655235808,,Australia
AUS,1995,64.017163031616,,10,59.9,31.3,0.63323655235808,,Australia
AUS,1996,64.274083501201,,10,59.8,31.2,0.654961081723135,,Australia
AUS,1997,64.7343163314943,,10,59.8,31.2,0.638697805437423,,Australia
AUS,1998,65.0481711393125,,10,58.9,31.6,0.646643398217168,,Australia
AUS,1999,65.5032930381759,,10,58.9,31.9,0.646643398217168,,Australia
AUS,2000,65.9667037125221,,10,58.9,32.2,0.646901128849407,,Australia
AUS,2001,66.6563403694011,,10,,32.1,0.640857084738392,,Australia
AUS,2002,66.7795139347223,,10,,31.9,0.638387997097253,,Australia
AUS,2003,66.9026414921173,,10,,31.8,0.635334674172735,,Australia
AUS,2004,66.6417515980292,,10,,31.9,0.644641588448498,,Australia
AUS,2005,66.7647215016784,,10,,32.1,0.644378437792447,,Australia
AUS,2006,67.3565315870917,15,10,,32.4,0.646649357185081,,Australia
AUS,2007,67.9884691196456,15,10,,32.7,0.662550812454849,,Australia
AUS,2008,68.5792610742423,15,10,,33.1,0.663384249981079,,Australia
AUS,2009,69.1694397932695,15,10,,33.1,0.663384249981079,,Australia
AUS,2010,69.4697753031792,15,10,,33,0.684028340255454,,Australia
AUS,2011,69.7306687668595,15,10,,33,0.681482710383946,,Australia
AUS,2012,69.9913865683931,15,10,,32.8,0.680491139807408,,Australia
AUS,2013,70.1359296879067,15,10,,33.2,0.652758621112145,,Australia
AUS,2014,70.3963627566078,15,10,,33.5,0.638889461988246,,Australia
AUS,2015,70.6566207885338,15,10,,,0.635409434211367,,Australia
AUS,2016,70.4189787840863,16,10,,,0.646773429985927,,Australia
AUT,1990,51.6419944625094,,10,60.96,24.9,0.614494352333381,,Austria
AUT,1991,51.039044153904,,10,60.96,25.5,0.614494352333381,,Austria
AUT,1992,52.3979634265623,,10,60.96,26.2,0.65508720820336,,Austria
AUT,1993,52.3979634265623,,10,60.96,26.8,0.65508720820336,,Austria
AUT,1994,55.9586724024891,,10,57.69,27.6,0.649694776359138,,Austria
AUT,1995,55.5546761183487,,10,57.69,28.2,0.654528985622192,,Austria
AUT,1996,54.5391805165076,,10,57.69,27.6,0.648317148999406,,Austria
AUT,1997,53.5218218813747,,10,57.69,27.2,0.646154047298905,,Austria
AUT,1998,52.5025899213802,,10,57.69,27,0.641173448361123,,Austria
AUT,1999,50.8371787134694,,10,56.79,26.6,0.640178404273921,,Austria
AUT,2000,49.8144704299416,,10,56.79,26.5,0.619090809268871,,Austria
AUT,2001,49.8144704299416,,10,,26.7,0.619090809268871,,Austria
AUT,2002,50.4300833566928,,10,,26.9,0.652013383843659,,Austria
AUT,2003,50.4300833566928,,10,,26.9,0.652013383843659,,Austria
AUT,2004,50.2271081241263,,10,,26.9,0.657485192267177,,Austria
AUT,2005,50.2271081241263,,10,,26.9,0.657485192267177,,Austria
AUT,2006,50.2342792139185,16,10,,27.4,0.664610549183068,,Austria
AUT,2007,50.6808058741785,16,10,,28,0.660494839497697,,Austria
AUT,2008,51.5162650186378,16,10,,28,0.653425369653649,,Austria
AUT,2009,51.9613494409779,15,10,,28.3,0.668181704667576,,Austria
AUT,2010,51.085715720205,15,10,,28.1,0.665419705071789,,Austria
AUT,2011,52.763326111529,15,10,,28,0.660272972157466,,Austria
AUT,2012,54.6700256405192,15,10,,27.8,0.665267231084869,,Austria
AUT,2013,58.4120212330704,15,10,,27.8,0.654643486688935,,Austria
AUT,2014,57.9657140049992,15,10,,27.7,0.648655008602771,,Austria
AUT,2015,59.8591289463357,15,10,,27.8,0.646738888095953,,Austria
AUT,2016,61.3525700802991,15,10,,27.9,0.617481931024683,,Austria
BEL,1990,58.1809498967394,,10,62.22,23.4,0.614849832221604,,Belgium
BEL,1991,57.9068579136126,,10,61.75,23.4,0.617620479742813,,Belgium
BEL,1992,57.9068579136126,,10,61.75,23.4,0.617703823397056,,Belgium
BEL,1993,57.9068579136126,,10,61.75,24.2,0.617703823397056,,Belgium
BEL,1994,57.9068579136126,,10,61.75,25,0.617703823397056,,Belgium
BEL,1995,57.5722386712959,,10,60.04,25.4,0.627895554382363,,Belgium
BEL,1996,58.2787540074321,,10,60.04,25.3,0.62960059777636,,Belgium
BEL,1997,58.984376360611,,10,60.04,25.4,0.62960059777636,,Belgium
BEL,1998,59.6891091082902,,10,60.04,26,0.62960059777636,,Belgium
BEL,1999,60.4216713424551,,10,61.03,26.5,0.627923316858358,,Belgium
BEL,2000,61.1243927142743,,10,61.03,26.8,0.627923316858358,,Belgium
BEL,2001,60.0959626279597,,10,,26.8,0.627923316858358,,Belgium
BEL,2002,59.0651113588575,,10,,26.7,0.627923316858358,,Belgium
BEL,2003,58.6125026361841,,10,,26.6,0.629193928847095,,Belgium
BEL,2004,57.5773547996428,,10,,26.6,0.61247446787939,,Belgium
BEL,2005,56.5397498855278,,10,,26.4,0.624797070405829,,Belgium
BEL,2006,56.5964589901732,15,10,,26.2,0.63111612812482,,Belgium
BEL,2007,56.7077728909289,16,7,,26,0.629296727395277,,Belgium
BEL,2008,56.7643472615339,16,7,,25.9,0.628373455710359,,Belgium
BEL,2009,56.8208824487987,16,7,,25.8,0.628373455710359,,Belgium
BEL,2010,58.0744863339709,16,7,,25.8,0.63575338385244,,Belgium
BEL,2011,57.436108817936,16,7,,25.7,0.63575338385244,,Belgium
BEL,2012,57.4722680521218,16,7,,25.7,0.63575338385244,,Belgium
BEL,2013,57.5083357911287,16,7,,25.7,0.612438473857907,,Belgium
BEL,2014,57.0490426543088,16,7,,25.7,0.61114364685283,,Belgium
BEL,2015,57.0851455807688,16,7,,25.7,0.606646932960036,,Belgium
BEL,2016,57.4920522081925,16,7,,25.7,0.606646932960036,,Belgium
BOL,1990,45.1980948308396,,9,24.31,47.9,0.368589282070477,,Bolivia
BOL,1991,45.1980948308396,,9,24.31,48.2,0.383002241392231,,Bolivia
BOL,1992,45.1980948308396,,9,24.31,48.5,0.394414312741393,,Bolivia
BOL,1993,45.2172414068807,,9,23.32,49.1,0.416933555890125,,Bolivia
BOL,1994,45.2172414068807,,9,23.32,49.7,0.445592755963703,,Bolivia
BOL,1995,45.2172414068807,,9,23.32,50.3,0.462651720033995,,Bolivia
BOL,1996,45.3831151006543,,9,23.32,50.9,0.459383756906376,,Bolivia
BOL,1997,49.9674548554181,,9,29.47,51.5,0.466307727323847,,Bolivia
BOL,1998,50.1318273442578,,9,29.47,52.1,0.461382038928742,,Bolivia
BOL,1999,50.2961507353276,,9,29.47,52.7,0.463785208164585,,Bolivia
BOL,2000,50.4604250725972,,9,29.47,53.2,0.47124693466355,66.4,Bolivia
BOL,2001,48.3157546704241,,9,,53.1,0.469858421618808,63.1,Bolivia
BOL,2002,49.4925529988244,,9,,52.9,0.464432660986756,63.3,Bolivia
BOL,2003,47.3500944893258,,7,,52.3,0.463347079845109,,Bolivia
BOL,2004,50.5220224730714,,7,,51.7,0.480844815070987,63.1,Bolivia
BOL,2005,41.0499081446613,,7,,51.2,0.488832202263655,59.6,Bolivia
BOL,2006,45.3967184919815,13,7,,50.4,0.483490445349886,59.9,Bolivia
BOL,2007,45.1943319935427,13,7,,49.3,0.479417974843665,60.1,Bolivia
BOL,2008,47.2506890255897,13,7,,48,0.47083275782224,57.3,Bolivia
BOL,2009,54.0213027764122,12,7,,46.9,0.468221649398305,51.3,Bolivia
BOL,2010,56.0492516660198,12,7,,46,0.44587747089081,,Bolivia
BOL,2011,56.8532145634777,11,7,,45.1,0.44566644049699,45.1,Bolivia
BOL,2012,58.006878080752,11,7,,44.6,0.43447603192876,43.3,Bolivia
BOL,2013,60.5065489432259,11,7,,44.4,0.426618423406649,38.9,Bolivia
BOL,2014,62.6371453723206,11,7,,44.2,0.407063913760528,39.1,Bolivia
BOL,2015,63.7903476461298,11,7,,43.9,0.394105902954164,38.6,Bolivia
BOL,2016,64.1375153773905,11,7,,43.8,0.387733482826639,39.5,Bolivia
BIH,1990,,,,,,,,Bosnia & Herzegovina
BIH,1991,,,,50,,,,Bosnia & Herzegovina
BIH,1992,,,,,,,,Bosnia & Herzegovina
BIH,1993,,,,,,0.171330293491178,,Bosnia & Herzegovina
BIH,1994,,,,,,0.151472649042485,,Bosnia & Herzegovina
BIH,1995,,,,,,0.151472649042485,,Bosnia & Herzegovina
BIH,1996,62.8382991388731,,,53.13,,0.21087986634952,,Bosnia & Herzegovina
BIH,1997,62.9267152233116,,,53.13,,0.218408603756826,,Bosnia & Herzegovina
BIH,1998,61.7336705132481,,,40.99,,0.222606756526746,,Bosnia & Herzegovina
BIH,1999,61.8230764847738,,,40.99,,0.225820432385041,,Bosnia & Herzegovina
BIH,2000,61.5164925539506,,,35.41,,0.229016512586025,,Bosnia & Herzegovina
BIH,2001,61.2640914046177,,,,39.2,0.231540706788937,,Bosnia & Herzegovina
BIH,2002,57.5069533658176,,,,39.4,0.231824554915345,,Bosnia & Herzegovina
BIH,2003,57.2542650145993,,,,39.6,0.230308406718527,,Bosnia & Herzegovina
BIH,2004,57.0014475790611,,,,39.8,0.227821122481608,,Bosnia & Herzegovina
BIH,2005,56.7485008833527,,,,40,0.228574998073458,,Bosnia & Herzegovina
BIH,2006,57.0510738628924,11,,,40,0.218449062035345,,Bosnia & Herzegovina
BIH,2007,56.5536613178132,11,,,40.1,0.220938725473012,18.2,Bosnia & Herzegovina
BIH,2008,56.0558038189374,10,,,40,0.223259864575935,,Bosnia & Herzegovina
BIH,2009,55.5575001700419,10,,,40,0.223389689689016,,Bosnia & Herzegovina
BIH,2010,59.9569961709607,10,,,39.9,0.225143088784706,,Bosnia & Herzegovina
BIH,2011,59.9569961709607,10,,,39.9,0.226320971615442,17.9,Bosnia & Herzegovina
BIH,2012,59.9569961709607,10,,,39.8,0.226510758380909,,Bosnia & Herzegovina
BIH,2013,59.9569961709607,11,,,39.8,0.225039748706942,,Bosnia & Herzegovina
BIH,2014,59.8139537304566,10,,,39.8,0.220209602382193,,Bosnia & Herzegovina
BIH,2015,51.1263817893244,10,,,39.7,0.221470480194843,16.9,Bosnia & Herzegovina
BIH,2016,51.1263817893244,10,,,,0.2256883453639,,Bosnia & Herzegovina
BRA,1990,34.5549377532458,,9,34.86,53.2,0.575696794109294,,Brazil
BRA,1991,34.5549377532458,,9,34.86,52.8,0.576523774608886,,Brazil
BRA,1992,34.5549377532458,,9,34.86,52.3,0.586706273182413,,Brazil
BRA,1993,34.0556784009508,,9,34.86,52.4,0.585634652168358,,Brazil
BRA,1994,35.8206482619783,,9,41.19,52.5,0.584745767416664,,Brazil
BRA,1995,35.8206482619783,,9,41.19,52.5,0.587288840665,,Brazil
BRA,1996,38.6944293970356,,9,41.19,52.6,0.602697884871222,,Brazil
BRA,1997,41.5537353338726,,9,41.19,52.6,0.602697884871222,,Brazil
BRA,1998,44.2740578061871,,9,41.86,52.4,0.608749951135531,,Brazil
BRA,1999,47.0982963921,,9,41.86,52.2,0.608749951135531,,Brazil
BRA,2000,49.9087930381041,,9,41.86,52,0.605474558118432,,Brazil
BRA,2001,48.0855212067492,,9,,51.7,0.598588987231372,24.7,Brazil
BRA,2002,45.5086721688076,,9,,51.2,0.608384062424277,23.3,Brazil
BRA,2003,43.6825305815727,,9,,50.5,0.605292765717355,24.9,Brazil
BRA,2004,41.8553088867893,,9,,49.6,0.605292765717355,22.4,Brazil
BRA,2005,42.5661957377996,,9,,49.2,0.622617732826376,21,Brazil
BRA,2006,42.3987134069023,14,9,,48.8,0.622698576264211,17.3,Brazil
BRA,2007,43.3146261253504,14,9,,47.9,0.615789063357037,16.1,Brazil
BRA,2008,44.2305384821985,14,9,,47.2,0.615789063357037,14.1,Brazil
BRA,2009,45.1464504792695,14,9,,46.6,0.616154720210021,13.3,Brazil
BRA,2010,45.7410500815433,14,9,,46.2,0.625232155877666,,Brazil
BRA,2011,45.5043642115936,14,9,,45.9,0.626006420682601,11.1,Brazil
BRA,2012,46.2140442719033,14,9,,45.5,0.616206662880069,9,Brazil
BRA,2013,46.9227264530227,14,9,,44.9,0.617338902483089,8.9,Brazil
BRA,2014,46.6231864094132,14,9,,44.8,0.603475420680745,7.4,Brazil
BRA,2015,47.3310631262046,14,9,,44.7,0.60410383143691,8.7,Brazil
BRA,2016,47.8231410028681,14,9,,,0.481057991194076,,Brazil
BGR,1990,50.7021534649241,,7,68.12,29.8,0.304643176585074,,Bulgaria
BGR,1991,50.6040852262474,,7,61.69,30.1,0.424432156156774,,Bulgaria
BGR,1992,50.6040852262474,,7,61.69,30.5,0.445605831891586,,Bulgaria
BGR,1993,50.6040852262474,,7,61.69,30.9,0.441928414994241,,Bulgaria
BGR,1994,49.9713447663835,,7,61.61,31.3,0.445426734536866,,Bulgaria
BGR,1995,49.9713447663835,,7,61.61,31.6,0.447131153300225,,Bulgaria
BGR,1996,48.1550399148816,,7,61.61,31.9,0.462877523985021,,Bulgaria
BGR,1997,46.9972335161797,,7,50.66,31.9,0.456641614603236,,Bulgaria
BGR,1998,47.0437177635973,,7,50.66,31.9,0.448014382691389,,Bulgaria
BGR,1999,47.0901980614192,,7,50.66,31.8,0.456732510818758,,Bulgaria
BGR,2000,47.1366744106516,,7,50.66,31.9,0.457575059407484,14,Bulgaria
BGR,2001,46.7866252095464,,9,,32.1,0.457631984637042,16,Bulgaria
BGR,2002,45.487141650473,,9,,32.3,0.460055811972068,14,Bulgaria
BGR,2003,44.1876278025134,,9,,32.4,0.460055811972068,,Bulgaria
BGR,2004,42.8880834481597,,9,,32.5,0.453338722629078,,Bulgaria
BGR,2005,40.788933224318,,9,,32.6,0.438025102269237,18.4,Bulgaria
BGR,2006,39.7772701791058,15,9,,32.6,0.453618988716797,22,Bulgaria
BGR,2007,39.6711105051551,15,9,,32.7,0.42845986277148,21.4,Bulgaria
BGR,2008,39.5642626480977,15,9,,32.8,0.431973587568094,21.8,Bulgaria
BGR,2009,39.8148168946254,15,9,,32.9,0.413246425302774,20.7,Bulgaria
BGR,2010,39.7061870066442,15,9,,33.1,0.431823957131445,22.2,Bulgaria
BGR,2011,40.4138659781821,15,9,,33.3,0.429199457013802,21.2,Bulgaria
BGR,2012,42.4285732478516,15,9,,33.6,0.414210457750142,21,Bulgaria
BGR,2013,41.1612150120608,15,9,,33.8,0.445821055669835,21.8,Bulgaria
BGR,2014,41.7260240795756,14,9,,34.1,0.467018424550122,22,Bulgaria
BGR,2015,44.7328833250366,14,9,,34.3,0.473265584072764,22.9,Bulgaria
BGR,2016,42.7720977797728,14,9,,34.4,0.492442021331513,23.4,Bulgaria
CAN,1990,52.7243466293537,,10,50.46,28.4,0.609910695363968,,Canada
CAN,1991,52.7243466293537,,10,50.46,28.5,0.609910695363968,,Canada
CAN,1992,53.0845406571767,,10,50.46,29.2,0.610720691197329,,Canada
CAN,1993,52.9279115629205,,10,46.25,29.1,0.62224584673399,,Canada
CAN,1994,52.9279115629205,,10,46.25,28.7,0.62224584673399,,Canada
CAN,1995,52.9279115629205,,10,46.25,29.4,0.62224584673399,,Canada
CAN,1996,53.0554052714462,,10,46.25,30,0.624179844598948,,Canada
CAN,1997,51.3945636297146,,10,42.99,29.6,0.613914418984956,,Canada
CAN,1998,51.5222371964765,,10,42.99,30.7,0.613914418984956,,Canada
CAN,1999,51.6498812145339,,10,42.99,30.9,0.613914418984956,,Canada
CAN,2000,51.8364684448781,,10,40.82,31.2,0.622078478507238,,Canada
CAN,2001,51.9397370133252,,10,,31.2,0.638786376182662,,Canada
CAN,2002,52.0421665443765,,10,,31.2,0.612095027499881,,Canada
CAN,2003,52.143757504988,,10,,31.1,0.61297228456875,,Canada
CAN,2004,52.5171299452985,,10,,31.5,0.614061635049232,,Canada
CAN,2005,52.6166139488518,,10,,31.1,0.614061635049232,,Canada
CAN,2006,54.2227589391458,16,10,,31,0.619442501272621,,Canada
CAN,2007,54.0631805966767,16,10,,31.3,0.615298930829505,,Canada
CAN,2008,53.148650918681,16,10,,31.1,0.61222270050794,,Canada
CAN,2009,52.9835396152771,16,10,,31.2,0.609966073096087,,Canada
CAN,2010,52.8145965186875,16,10,,31.3,0.609895827640759,,Canada
CAN,2011,52.0679284012827,16,10,,31,0.636897240989309,,Canada
CAN,2012,50.5256693669014,16,10,,31.1,0.664995278197634,,Canada
CAN,2013,47.9055870771458,16,10,,31.6,0.657500813619173,,Canada
CAN,2014,46.6642387282064,16,10,,30.9,0.652879305188058,,Canada
CAN,2015,46.9099760182438,16,10,,30.9,0.65782872861286,,Canada
CAN,2016,46.6852959701186,16,10,,30.6,0.662328903808348,,Canada
CHL,1990,50.9656372962649,,9,53.84,48.1,0.422996014926808,38.6,Chile
CHL,1991,50.9656372962649,,9,53.84,47.7,0.428899153072126,,Chile
CHL,1992,50.9656372962649,,9,53.84,47.5,0.518560829501282,32.8,Chile
CHL,1993,50.7399799068256,,9,51.16,47.9,0.531306368400309,,Chile
CHL,1994,50.7399799068256,,9,51.16,48.2,0.538647510709922,27.7,Chile
CHL,1995,50.7399799068256,,9,51.16,48.2,0.538647510709922,,Chile
CHL,1996,51.2598378154972,,9,51.16,48.2,0.542004317720451,23.2,Chile
CHL,1997,50.1596788266603,,9,51.16,48.4,0.545466562674858,,Chile
CHL,1998,50.6734592670614,,9,51.16,48.5,0.548585886280422,21.6,Chile
CHL,1999,51.1941323588997,,9,51.16,48.6,0.544593721733727,,Chile
CHL,2000,51.6987221481861,,9,47.54,48.6,0.560890153205906,20.2,Chile
CHL,2001,48.202080862608,,9,,48.3,0.561768816723032,,Chile
CHL,2002,46.2300922090781,,9,,48.1,0.559076342067004,,Chile
CHL,2003,44.2556322533932,,9,,47.8,0.559076342067004,18.7,Chile
CHL,2004,42.2786740012022,,9,,47.2,0.559076342067004,,Chile
CHL,2005,38.9728936501512,,9,,46.6,0.55666109062545,,Chile
CHL,2006,39.0274160379987,15,10,,46.1,0.560340758881181,29.1,Chile
CHL,2007,39.0406180139646,15,10,,46,0.556755971860055,,Chile
CHL,2008,39.0537552378193,15,10,,45.8,0.556755971860055,,Chile
CHL,2009,38.0745040059686,15,10,,45.7,0.553512566098627,25.3,Chile
CHL,2010,38.2663374326555,15,10,,45.4,0.573961327459685,,Chile
CHL,2011,38.1496991675435,15,10,,45,0.579737281203588,22.2,Chile
CHL,2012,47.3283520170161,15,10,,44.8,0.585086468542711,,Chile
CHL,2013,42.1976515060341,15,10,,44.5,0.571189115080603,14.4,Chile
CHL,2014,44.4598166059133,15,10,,44.7,0.566725537032889,,Chile
CHL,2015,46.7181065720538,15,10,,44.9,0.53773375667801,11.7,Chile
CHL,2016,49.0579792705662,15,10,,,0.542304929555853,,Chile
COL,1990,40.1162095061309,,9,18.72,51,0.300261937207794,,Colombia
COL,1991,39.5247132526462,,9,18.72,51.1,0.329737823841336,,Colombia
COL,1992,39.5247132526462,,9,18.72,51.1,0.354354625997196,,Colombia
COL,1993,39.5247132526462,,9,18.72,51.5,0.355300432405834,,Colombia
COL,1994,40.6467751450037,,9,20.95,51.9,0.358660388752787,,Colombia
COL,1995,,,7,20.95,52.2,0.357486058898971,,Colombia
COL,1996,42.899569281946,,7,20.95,52.5,0.352821134068671,,Colombia
COL,1997,43.4947765460604,,7,20.95,52.7,0.353848660135374,,Colombia
COL,1998,46.6816985137159,,7,33.09,52.8,0.36123332360963,,Colombia
COL,1999,47.2741894305669,,7,33.09,52.9,0.347727299919794,,Colombia
COL,2000,47.8660395972055,,7,33.09,53,0.353598703256906,,Colombia
COL,2001,47.077467153781,,7,,52.9,0.35030460955701,,Colombia
COL,2002,46.3927996555585,,7,,52.9,0.347376432856386,49.7,Colombia
COL,2003,53.8684373658088,,7,,51.4,0.338109672701092,48,Colombia
COL,2004,44.81249795533,,7,,51.6,0.33432740712896,47.4,Colombia
COL,2005,44.0221196526902,,7,,51.3,0.340330508135757,45,Colombia
COL,2006,43.4593505659659,8,7,,51.7,0.347236467477183,,Colombia
COL,2007,42.7833906401492,9,7,,51.9,0.348458654848035,,Colombia
COL,2008,42.105327962148,9,7,,51.2,0.349261933738357,42,Colombia
COL,2009,41.4251546317139,9,7,,50.7,0.349261933738357,40.3,Colombia
COL,2010,41.4807011951012,9,7,,49.7,0.390137440605553,37.2,Colombia
COL,2011,42.2348146229366,10,7,,49.5,0.425869628333773,34.1,Colombia
COL,2012,44.7827381125976,10,7,,49,0.427358301109852,32.7,Colombia
COL,2013,47.3238229685923,10,7,,49,0.428506433941827,30.6,Colombia
COL,2014,50.1070325058931,11,7,,48.4,0.4338365577645,28.5,Colombia
COL,2015,52.6355856641537,11,7,,47,0.439599737078147,27.8,Colombia
COL,2016,54.405770769039,11,7,,47,0.457599341753051,28,Colombia
CRI,1990,57.4652225877085,,10,49.35,41,0.665612973335731,,Costa Rica
CRI,1991,57.4652225877085,,10,49.35,41.2,0.668599777575885,,Costa Rica
CRI,1992,57.4652225877085,,10,49.35,41.4,0.668599777575885,,Costa Rica
CRI,1993,57.4652225877085,,10,49.35,41.6,0.666818817339709,,Costa Rica
CRI,1994,57.3642845080893,,10,49.69,41.8,0.664270658518856,,Costa Rica
CRI,1995,57.3642845080893,,10,49.69,41.9,0.662491973055942,,Costa Rica
CRI,1996,58.0418656859389,,10,49.69,42.2,0.660895960250057,,Costa Rica
CRI,1997,58.7186251336826,,10,49.69,42.4,0.659116822265819,,Costa Rica
CRI,1998,57.7842352547248,,10,41.48,42.8,0.66253238823932,,Costa Rica
CRI,1999,58.4574166876345,,10,41.48,43.3,0.662396577393979,,Costa Rica
CRI,2000,59.1297876237272,,10,41.48,43.9,0.640738913908611,,Costa Rica
CRI,2001,56.3400210343757,,10,,44.5,0.644364544651532,,Costa Rica
CRI,2002,52.2028963600636,,10,,44.7,0.644545594237348,,Costa Rica
CRI,2003,49.4124714672424,,10,,44.7,0.639156421603933,,Costa Rica
CRI,2004,46.6216015368414,,10,,44.7,0.638258852945153,,Costa Rica
CRI,2005,45.1880540720341,,10,,44.7,0.62518034003049,,Costa Rica
CRI,2006,43.0162893645993,15,10,,44.8,0.628165408602951,,Costa Rica
CRI,2007,43.5398321557834,15,10,,45,0.629667920603054,,Costa Rica
CRI,2008,44.6351217085539,15,10,,45.1,0.632113358075075,,Costa Rica
CRI,2009,45.443467720874,15,10,,45.4,0.632113358075075,,Costa Rica
CRI,2010,48.3416950109763,15,10,,45.5,0.635256439441077,21.2,Costa Rica
CRI,2011,49.045741337776,15,10,,45.6,0.63530525314337,21.7,Costa Rica
CRI,2012,50.6612342103142,15,10,,45.7,0.636746679289962,20.6,Costa Rica
CRI,2013,50.9243502520685,15,10,,45.8,0.628061214095032,20.7,Costa Rica
CRI,2014,52.3876387579061,15,10,,45.8,0.631406786325735,22.4,Costa Rica
CRI,2015,53.9971724518126,15,10,,45.8,0.623529188143327,21.7,Costa Rica
CRI,2016,54.901477925186,15,10,,46,0.625507609984149,20.5,Costa Rica
HRV,1990,,,,,28.2,,,Croatia
HRV,1991,,,6,27,28,0.0912840638472991,,Croatia
HRV,1992,,,6,54.29,27.9,0.23129074127273,,Croatia
HRV,1993,,,6,54.29,27.9,0.228754389043367,,Croatia
HRV,1994,,,6,54.29,27.7,0.229636866014976,,Croatia
HRV,1995,,,3,54.36,27.6,0.233384432105573,,Croatia
HRV,1996,54.9661233543648,,3,54.36,27.5,0.240727619994395,,Croatia
